id,age,job,marital,education,is_in_default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_normalizado,estado_balance
16548,48.0,admin.,divorced,secondary,0,83,1,0,cellular,13,may,1101,1,-1,0,unknown,1,-0.43419809523773695,Saldo Bajo
16549,30.0,management,single,tertiary,0,1675,0,0,cellular,4,sep,181,1,-1,0,unknown,0,0.04502251464797511,Saldo Medio Alto
16550,35.0,services,married,secondary,0,52,1,0,cellular,4,jun,328,2,94,4,success,1,-0.44352965233978286,Saldo Bajo
16551,25.0,admin.,single,secondary,0,122,1,0,cellular,7,may,481,2,-1,0,unknown,1,-0.42245839436742116,Saldo Medio
16552,34.0,housemaid,married,tertiary,0,1265,1,0,unknown,6,jun,397,3,-1,0,unknown,0,-0.07839485347585777,Saldo Medio Alto
16553,32.0,student,single,tertiary,0,1138,0,0,telephone,10,feb,402,3,-1,0,unknown,1,-0.11662413579714259,Saldo Medio Alto
16554,32.0,blue-collar,single,secondary,0,217,1,0,cellular,15,may,692,3,-1,0,unknown,1,-0.393861687119216,Saldo Medio
16555,38.0,services,married,tertiary,0,563,1,0,cellular,7,may,251,2,-1,0,unknown,0,-0.2897094691415424,Saldo Medio Alto
16556,50.0,management,married,tertiary,0,3463,0,1,cellular,28,oct,96,1,-1,0,unknown,1,0.5832426468563,Saldo Alto
16557,44.0,technician,married,tertiary,0,717,0,0,cellular,3,jun,150,2,-1,0,unknown,0,-0.24335270160234662,Saldo Medio Alto
16558,33.0,management,divorced,tertiary,0,2885,0,0,cellular,5,aug,1051,2,-1,0,unknown,1,0.40925425959879896,Saldo Alto
16559,22.0,blue-collar,single,secondary,0,-51,1,0,cellular,15,may,859,1,-1,0,unknown,1,-0.47453450335625796,Saldo Bajo
16560,37.0,blue-collar,married,secondary,0,454,1,0,unknown,12,may,115,1,-1,0,unknown,0,-0.32252042798421987,Saldo Medio
16561,28.0,blue-collar,single,secondary,0,1011,1,0,cellular,20,apr,204,3,-1,0,unknown,0,-0.15485341811842743,Saldo Medio Alto
16562,28.0,unemployed,married,secondary,0,-42,1,1,cellular,31,jul,143,4,-1,0,unknown,0,-0.47182534161695433,Saldo Bajo
16563,30.0,admin.,single,secondary,0,98,1,0,cellular,23,jul,100,5,-1,0,unknown,0,-0.4296828256722309,Saldo Bajo
16564,32.0,self-employed,married,secondary,0,1942,1,0,unknown,30,may,84,9,-1,0,unknown,0,0.12539431291398334,Saldo Alto
16565,52.0,retired,divorced,primary,0,-779,1,1,cellular,17,apr,709,1,-1,0,unknown,1,-0.6936755862688199,Saldo Bajo
16566,48.0,management,married,secondary,0,4415,1,0,cellular,8,apr,1032,3,141,7,failure,1,0.8698117552804192,Saldo Muy Alto
16567,30.0,management,single,secondary,0,186,1,0,cellular,20,nov,235,3,-1,0,unknown,0,-0.4031932442212619,Saldo Medio
16568,42.0,management,single,tertiary,0,525,0,0,cellular,13,aug,127,2,-1,0,unknown,0,-0.30114815204082446,Saldo Medio
16569,28.0,student,married,tertiary,0,327,1,0,cellular,15,may,104,3,-1,0,unknown,0,-0.36074971030550473,Saldo Medio
16570,33.0,admin.,single,tertiary,0,867,1,0,cellular,14,apr,247,1,-1,0,unknown,0,-0.1982000059472858,Saldo Medio Alto
16571,46.0,blue-collar,married,secondary,0,922,1,0,telephone,8,jul,576,1,-1,0,unknown,1,-0.18164401754043016,Saldo Medio Alto
16572,53.0,admin.,married,secondary,0,53,1,0,cellular,18,may,387,1,-1,0,unknown,1,-0.44322863436874915,Saldo Bajo
16573,66.0,retired,married,tertiary,0,1948,0,0,cellular,28,jan,216,1,91,4,success,1,0.12720042074018578,Saldo Alto
16574,28.0,management,single,tertiary,0,187,0,0,cellular,9,jun,206,1,92,1,success,1,-0.40289222625022814,Saldo Medio
16575,31.0,technician,single,tertiary,0,279,1,0,unknown,13,may,198,1,-1,0,unknown,0,-0.37519857291512415,Saldo Medio
16576,25.0,services,single,secondary,0,199,0,0,cellular,16,aug,111,2,95,3,other,0,-0.39928001059782325,Saldo Medio
16577,30.0,management,single,tertiary,0,720,0,0,cellular,15,jan,1265,4,210,4,other,1,-0.2424496476892454,Saldo Medio Alto
16578,70.0,retired,married,secondary,0,1853,0,0,telephone,26,aug,314,1,-1,0,unknown,1,0.0986037134919806,Saldo Alto
16579,48.0,admin.,married,secondary,0,0,1,0,cellular,17,jul,109,4,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16580,41.0,blue-collar,married,primary,0,512,1,0,unknown,6,may,233,2,-1,0,unknown,0,-0.30506138566426305,Saldo Medio
16581,27.0,student,single,secondary,0,279,0,0,cellular,12,oct,323,1,-1,0,unknown,1,-0.37519857291512415,Saldo Medio
16582,33.0,technician,married,secondary,0,0,0,0,cellular,25,aug,296,8,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16583,34.0,blue-collar,married,secondary,0,1207,1,0,unknown,21,may,905,1,-1,0,unknown,1,-0.09585389579581462,Saldo Medio Alto
16584,30.0,services,married,secondary,0,129,1,0,unknown,26,may,1446,7,-1,0,unknown,1,-0.420351268570185,Saldo Medio
16585,37.0,entrepreneur,married,tertiary,0,7944,0,0,cellular,21,nov,102,1,-1,0,unknown,0,1.9321041750584833,Saldo Muy Alto
16586,39.0,technician,single,tertiary,0,861,0,0,unknown,20,jun,32,5,-1,0,unknown,0,-0.20000611377348823,Saldo Medio Alto
16587,30.0,technician,single,secondary,0,194,0,1,cellular,27,aug,60,3,-1,0,unknown,0,-0.400785100452992,Saldo Medio
16588,30.0,unknown,single,unknown,0,6929,0,0,cellular,19,nov,341,1,-1,0,unknown,0,1.6265709344592385,Saldo Muy Alto
16589,41.0,admin.,single,secondary,0,812,0,1,unknown,11,jun,583,4,-1,0,unknown,1,-0.21475599435414142,Saldo Medio Alto
16590,60.0,retired,married,secondary,0,0,1,0,unknown,15,may,229,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16591,47.0,blue-collar,married,primary,0,4227,1,0,cellular,13,may,659,1,-1,0,unknown,1,0.8132203767260763,Saldo Muy Alto
16592,51.0,admin.,married,primary,0,658,1,0,unknown,14,may,369,1,-1,0,unknown,0,-0.2611127618933372,Saldo Medio Alto
16593,28.0,management,single,tertiary,0,730,1,0,cellular,3,mar,631,1,-1,0,unknown,1,-0.239439467978908,Saldo Medio Alto
16594,50.0,management,divorced,tertiary,0,60,0,0,cellular,19,aug,255,2,-1,0,unknown,0,-0.44112150857151294,Saldo Bajo
16595,39.0,services,divorced,secondary,1,-96,1,1,telephone,12,may,38,6,-1,0,unknown,0,-0.4880803120527762,Saldo Bajo
16596,38.0,management,married,tertiary,0,613,0,0,cellular,30,apr,242,1,86,1,success,1,-0.27465857058985543,Saldo Medio Alto
16597,56.0,services,divorced,secondary,0,191,0,0,cellular,23,jul,335,3,-1,0,unknown,0,-0.4016881543660932,Saldo Medio
16598,27.0,services,single,secondary,0,2457,1,0,unknown,29,may,123,4,-1,0,unknown,0,0.2804185679963588,Saldo Alto
16599,38.0,blue-collar,married,secondary,0,0,1,0,unknown,9,jun,254,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16600,36.0,management,married,tertiary,0,96,0,0,cellular,30,jul,729,4,-1,0,unknown,1,-0.43028486161429835,Saldo Bajo
16601,51.0,technician,married,secondary,0,1327,0,0,cellular,7,jul,21,2,-1,0,unknown,0,-0.05973173927176598,Saldo Medio Alto
16602,53.0,management,married,tertiary,0,1356,1,0,cellular,5,aug,397,2,93,2,failure,0,-0.05100221811178755,Saldo Medio Alto
16603,40.0,blue-collar,married,primary,0,592,1,0,cellular,18,may,80,3,350,2,failure,0,-0.28097994798156395,Saldo Medio Alto
16604,52.0,unknown,married,unknown,0,5361,0,0,cellular,5,aug,607,3,-1,0,unknown,1,1.1545747558783361,Saldo Muy Alto
16605,31.0,management,single,tertiary,0,3384,0,0,cellular,22,mar,247,3,187,3,success,1,0.5594622271446347,Saldo Alto
16606,33.0,services,single,secondary,0,152,1,0,cellular,25,may,202,2,365,2,success,1,-0.413427855236409,Saldo Medio
16607,73.0,retired,married,primary,0,796,0,0,cellular,23,oct,427,1,182,2,failure,1,-0.21957228189068126,Saldo Medio Alto
16608,40.0,blue-collar,married,primary,0,1206,0,1,telephone,16,jul,201,5,-1,0,unknown,0,-0.09615491376684836,Saldo Medio Alto
16609,61.0,retired,married,secondary,0,243,0,0,cellular,20,apr,194,1,-1,0,unknown,1,-0.3860352198723388,Saldo Medio
16610,57.0,management,married,secondary,0,7162,0,0,cellular,17,nov,83,1,-1,0,unknown,0,1.6967081217100994,Saldo Muy Alto
16611,54.0,technician,divorced,tertiary,0,2133,0,0,cellular,18,nov,176,1,-1,0,unknown,0,0.18288874538142746,Saldo Alto
16612,35.0,blue-collar,single,unknown,0,484,0,0,cellular,8,jul,344,1,87,3,failure,1,-0.3134898888532077,Saldo Medio
16613,34.0,management,married,tertiary,0,8,0,0,cellular,25,aug,169,4,-1,0,unknown,0,-0.4567744430652674,Saldo Bajo
16614,28.0,technician,married,secondary,0,1086,1,0,cellular,20,apr,1112,3,-1,0,unknown,1,-0.13227707029089703,Saldo Medio Alto
16615,41.0,technician,married,secondary,0,2490,1,0,unknown,21,may,115,2,-1,0,unknown,0,0.2903521610404722,Saldo Alto
16616,37.0,unknown,single,tertiary,0,0,0,0,cellular,3,mar,426,1,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
16617,40.0,services,single,secondary,0,573,1,0,cellular,14,may,329,1,-1,0,unknown,0,-0.286699289431205,Saldo Medio Alto
16618,43.0,management,divorced,tertiary,0,1,1,1,unknown,2,jun,28,8,-1,0,unknown,0,-0.45888156886250353,Saldo Bajo
16619,47.0,management,married,tertiary,0,60,0,0,unknown,2,jun,282,7,-1,0,unknown,0,-0.44112150857151294,Saldo Bajo
16620,39.0,entrepreneur,married,tertiary,1,-172,1,0,cellular,15,may,562,2,-1,0,unknown,1,-0.5109576778513404,Saldo Bajo
16621,35.0,management,single,tertiary,0,837,0,0,cellular,4,aug,329,1,-1,0,unknown,0,-0.20723054507829797,Saldo Medio Alto
16622,45.0,blue-collar,married,unknown,0,1529,1,0,cellular,13,nov,181,1,197,1,success,1,0.0010738908770492515,Saldo Medio Alto
16623,31.0,blue-collar,single,secondary,0,609,1,0,cellular,14,apr,1126,1,335,1,failure,0,-0.2758626424739904,Saldo Medio Alto
16624,43.0,management,married,tertiary,0,1258,0,0,unknown,20,oct,312,1,-1,0,unknown,1,-0.08050197927309395,Saldo Medio Alto
16625,26.0,blue-collar,single,secondary,1,-36,1,0,unknown,3,jun,482,2,-1,0,unknown,1,-0.4700192337907519,Saldo Bajo
16626,35.0,management,married,tertiary,0,-196,1,0,cellular,22,jul,216,2,-1,0,unknown,0,-0.51818210915615,Saldo Bajo
16627,31.0,management,single,tertiary,0,1761,1,0,telephone,29,jul,332,3,440,3,failure,1,0.07091006015687663,Saldo Alto
16628,30.0,blue-collar,married,secondary,0,378,1,0,cellular,14,may,566,2,-1,0,unknown,1,-0.34539779378278407,Saldo Medio
16629,37.0,services,married,secondary,0,775,0,1,cellular,25,jul,1000,1,-1,0,unknown,1,-0.22589365928238975,Saldo Medio Alto
16630,44.0,blue-collar,married,secondary,0,1397,0,0,cellular,20,nov,326,1,-1,0,unknown,0,-0.03866048129940426,Saldo Medio Alto
16631,33.0,blue-collar,single,primary,0,910,1,0,cellular,20,apr,42,1,-1,0,unknown,0,-0.18525623319283502,Saldo Medio Alto
16632,36.0,management,divorced,tertiary,0,59,0,0,cellular,13,aug,526,2,-1,0,unknown,1,-0.4414225265425467,Saldo Bajo
16633,57.0,admin.,married,secondary,0,403,1,0,cellular,18,may,603,1,340,2,other,1,-0.3378723445069406,Saldo Medio
16634,60.0,entrepreneur,married,primary,0,83,1,0,cellular,17,jul,302,2,-1,0,unknown,0,-0.43419809523773695,Saldo Bajo
16635,45.0,admin.,single,secondary,0,206,1,0,unknown,5,may,193,1,-1,0,unknown,0,-0.3971728848005871,Saldo Medio
16636,26.0,unemployed,single,secondary,0,632,0,0,cellular,12,feb,218,1,-1,0,unknown,1,-0.2689392291402144,Saldo Medio Alto
16637,35.0,admin.,divorced,secondary,0,1085,0,0,cellular,4,feb,195,6,97,12,other,1,-0.13257808826193074,Saldo Medio Alto
16638,49.0,admin.,single,tertiary,0,228,1,0,cellular,3,sep,252,2,93,2,success,1,-0.39055048943784487,Saldo Medio
16639,31.0,technician,single,secondary,0,147,1,0,unknown,7,may,374,1,-1,0,unknown,0,-0.4149329450915777,Saldo Medio
16640,56.0,retired,married,secondary,0,415,0,0,cellular,22,aug,158,2,-1,0,unknown,0,-0.3342601288545357,Saldo Medio
16641,29.0,blue-collar,single,secondary,0,415,0,1,cellular,28,jan,161,1,-1,0,unknown,0,-0.3342601288545357,Saldo Medio
16642,46.0,technician,married,secondary,0,3434,0,1,cellular,8,jun,148,2,101,1,success,1,0.5745131256963215,Saldo Alto
16643,62.0,management,married,tertiary,0,1859,0,0,telephone,6,aug,245,3,-1,0,unknown,1,0.10040982131818303,Saldo Alto
16644,64.0,retired,married,secondary,0,466,1,0,cellular,18,oct,526,1,-1,0,unknown,1,-0.31890821233181504,Saldo Medio
16645,30.0,technician,married,secondary,0,0,1,0,cellular,14,may,47,3,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16646,41.0,management,married,tertiary,0,2226,0,0,cellular,7,aug,182,2,99,1,failure,1,0.21088341668756516,Saldo Alto
16647,27.0,blue-collar,single,secondary,0,513,1,1,cellular,18,may,351,1,-1,0,unknown,1,-0.30476036769322934,Saldo Medio
16648,43.0,management,married,tertiary,0,40,0,0,cellular,10,feb,147,1,-1,0,unknown,1,-0.44714186799218775,Saldo Bajo
16649,55.0,housemaid,married,primary,0,1563,1,0,cellular,17,nov,128,2,-1,0,unknown,0,0.01130850189219637,Saldo Medio Alto
16650,58.0,services,married,secondary,0,818,0,0,cellular,22,aug,283,1,-1,0,unknown,0,-0.212949886527939,Saldo Medio Alto
16651,26.0,student,single,tertiary,0,1134,0,0,cellular,21,apr,464,4,-1,0,unknown,1,-0.11782820768127755,Saldo Medio Alto
16652,45.0,management,divorced,tertiary,0,1,0,0,cellular,6,aug,490,2,-1,0,unknown,1,-0.45888156886250353,Saldo Bajo
16653,47.0,admin.,married,secondary,0,1210,0,0,cellular,26,oct,604,1,91,4,failure,1,-0.09495084188271341,Saldo Medio Alto
16654,31.0,management,single,tertiary,0,0,0,0,cellular,25,aug,11,16,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16655,29.0,admin.,single,secondary,0,613,1,0,unknown,19,jun,779,1,-1,0,unknown,0,-0.27465857058985543,Saldo Medio Alto
16656,25.0,blue-collar,single,secondary,0,-247,1,0,cellular,23,jul,633,1,-1,0,unknown,1,-0.5335340256788708,Saldo Bajo
16657,36.0,blue-collar,single,secondary,0,366,1,1,unknown,30,may,1133,2,-1,0,unknown,1,-0.3490100094351889,Saldo Medio
16658,39.0,management,divorced,tertiary,0,517,1,1,unknown,14,may,1328,1,-1,0,unknown,1,-0.3035562958090944,Saldo Medio
16659,35.0,housemaid,single,secondary,0,1015,1,0,unknown,5,jun,406,2,-1,0,unknown,1,-0.15364934623429247,Saldo Medio Alto
16660,30.0,blue-collar,married,secondary,0,5,0,0,cellular,17,apr,840,3,-1,0,unknown,1,-0.45767749697836857,Saldo Bajo
16661,39.0,admin.,single,secondary,0,2854,1,0,unknown,2,jun,64,1,-1,0,unknown,0,0.3999227024967531,Saldo Alto
16662,39.0,management,married,tertiary,0,710,1,0,cellular,11,jul,211,2,-1,0,unknown,0,-0.24545982739958278,Saldo Medio Alto
16663,30.0,services,single,secondary,0,-114,1,0,cellular,21,jul,396,2,-1,0,unknown,0,-0.4934986355313835,Saldo Bajo
16664,41.0,technician,single,tertiary,0,431,0,0,cellular,23,jul,196,1,88,5,failure,1,-0.32944384131799587,Saldo Medio
16665,33.0,technician,divorced,secondary,1,6,0,0,cellular,22,aug,239,2,-1,0,unknown,0,-0.45737647900733486,Saldo Bajo
16666,30.0,technician,single,tertiary,0,0,0,0,cellular,15,sep,214,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16667,31.0,admin.,married,secondary,0,113,1,0,cellular,18,nov,474,3,-1,0,unknown,0,-0.4251675561067248,Saldo Bajo
16668,44.0,technician,single,tertiary,0,2033,0,0,cellular,3,sep,444,1,99,1,failure,1,0.15278694827805359,Saldo Alto
16669,56.0,self-employed,married,unknown,0,0,0,0,cellular,19,aug,130,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16670,37.0,management,married,tertiary,0,1315,0,0,cellular,30,jun,224,1,-1,0,unknown,1,-0.06334395492417084,Saldo Medio Alto
16671,36.0,technician,married,tertiary,0,911,1,1,cellular,4,may,275,3,-1,0,unknown,0,-0.1849552152218013,Saldo Medio Alto
16672,26.0,student,single,tertiary,0,5169,1,0,cellular,25,may,397,1,35,2,failure,1,1.0967793054398582,Saldo Muy Alto
16673,60.0,housemaid,married,primary,0,1163,0,0,cellular,30,apr,470,8,-1,0,unknown,1,-0.10909868652129913,Saldo Medio Alto
16674,55.0,technician,single,secondary,0,1199,0,1,telephone,4,may,159,10,-1,0,unknown,0,-0.09826203956408454,Saldo Medio Alto
16675,23.0,technician,single,secondary,0,4545,0,0,cellular,3,jun,200,1,-1,0,unknown,0,0.9089440915148053,Saldo Muy Alto
16676,54.0,management,married,tertiary,0,1464,0,0,cellular,30,jun,157,1,-1,0,unknown,1,-0.018492277240143767,Saldo Medio Alto
16677,51.0,blue-collar,married,unknown,0,0,1,0,telephone,7,may,10,4,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16678,29.0,services,single,tertiary,0,1788,0,0,cellular,27,oct,353,1,-1,0,unknown,1,0.07903754537478759,Saldo Alto
16679,42.0,management,married,unknown,0,849,1,0,cellular,8,oct,667,1,321,1,other,1,-0.20361832942589309,Saldo Medio Alto
16680,44.0,unemployed,married,secondary,1,-505,1,0,unknown,3,jun,113,11,-1,0,unknown,0,-0.6111966622055753,Saldo Bajo
16681,24.0,management,single,tertiary,0,507,0,0,cellular,3,jul,257,1,-1,0,unknown,1,-0.3065664755194317,Saldo Medio
16682,48.0,blue-collar,married,secondary,0,292,0,0,cellular,30,apr,271,1,79,1,success,1,-0.37128533929168556,Saldo Medio
16683,44.0,housemaid,married,primary,0,3706,0,0,unknown,17,jun,209,3,-1,0,unknown,0,0.6563900138174984,Saldo Alto
16684,45.0,self-employed,married,secondary,0,396,0,0,cellular,28,aug,238,1,-1,0,unknown,0,-0.33997947030417675,Saldo Medio
16685,46.0,technician,married,tertiary,0,0,0,0,cellular,20,nov,531,1,167,1,failure,1,-0.4591825868335373,Saldo Bajo
16686,45.0,technician,single,tertiary,0,1591,0,0,cellular,15,jul,392,4,-1,0,unknown,0,0.019737005081141054,Saldo Medio Alto
16687,55.0,retired,married,secondary,0,1504,1,1,cellular,17,nov,761,1,-1,0,unknown,1,-0.006451558398794217,Saldo Medio Alto
16688,45.0,services,single,secondary,0,482,1,1,unknown,30,may,637,2,-1,0,unknown,0,-0.3140919247952752,Saldo Medio
16689,46.0,management,married,tertiary,0,125,1,0,telephone,12,may,81,5,-1,0,unknown,0,-0.42155534045431997,Saldo Medio
16690,39.0,housemaid,divorced,secondary,0,70,0,0,cellular,4,jun,346,2,128,8,success,0,-0.4381113288611756,Saldo Bajo
16691,28.0,blue-collar,single,primary,0,54,1,0,cellular,14,may,533,1,371,1,other,1,-0.4429276163977154,Saldo Bajo
16692,19.0,student,single,primary,0,103,0,0,cellular,10,jul,104,2,-1,0,unknown,1,-0.4281777358170622,Saldo Bajo
16693,47.0,blue-collar,married,secondary,0,4709,0,0,cellular,22,aug,78,4,-1,0,unknown,0,0.9583110387643384,Saldo Muy Alto
16694,35.0,housemaid,married,tertiary,0,1265,1,0,cellular,15,may,326,5,179,4,failure,1,-0.07839485347585777,Saldo Medio Alto
16695,47.0,management,single,tertiary,0,551,0,0,cellular,29,oct,124,1,-1,0,unknown,1,-0.2933216847939472,Saldo Medio Alto
16696,28.0,technician,single,secondary,0,154,1,0,cellular,18,feb,416,2,-1,0,unknown,1,-0.41282581929434153,Saldo Medio
16697,29.0,management,single,tertiary,0,1170,0,0,cellular,20,apr,453,1,-1,0,unknown,1,-0.10699156072406296,Saldo Medio Alto
16698,37.0,services,divorced,secondary,0,239,1,0,unknown,23,may,140,2,-1,0,unknown,0,-0.3872392917564737,Saldo Medio
16699,51.0,retired,married,tertiary,0,580,0,0,cellular,19,nov,694,2,-1,0,unknown,1,-0.28459216363396883,Saldo Medio Alto
16700,36.0,blue-collar,single,secondary,0,-175,1,0,unknown,15,may,180,2,-1,0,unknown,0,-0.5118607317644416,Saldo Bajo
16701,30.0,blue-collar,single,secondary,0,239,1,0,unknown,23,may,785,1,-1,0,unknown,1,-0.3872392917564737,Saldo Medio
16702,51.0,housemaid,married,primary,0,1337,0,0,telephone,30,jul,74,6,-1,0,unknown,0,-0.05672155956142859,Saldo Medio Alto
16703,56.0,blue-collar,married,primary,0,2442,0,1,cellular,18,aug,111,7,-1,0,unknown,0,0.2759032984308527,Saldo Alto
16704,34.0,technician,single,secondary,0,2729,1,0,cellular,18,nov,835,1,-1,0,unknown,1,0.3622954561175357,Saldo Alto
16705,50.0,admin.,married,secondary,0,-195,0,0,cellular,22,aug,119,4,-1,0,unknown,0,-0.5178810911851164,Saldo Bajo
16706,43.0,management,married,tertiary,0,3518,0,0,cellular,28,dec,206,2,196,2,success,1,0.5997986352631556,Saldo Alto
16707,50.0,admin.,married,secondary,0,2678,0,0,telephone,30,jul,1011,6,-1,0,unknown,1,0.34694353959481505,Saldo Alto
16708,26.0,services,single,secondary,0,110,0,0,cellular,30,jan,1136,2,-1,0,unknown,1,-0.42607061001982605,Saldo Bajo
16709,55.0,management,single,tertiary,0,0,0,0,cellular,30,apr,156,3,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16710,51.0,blue-collar,married,secondary,0,2007,1,0,cellular,12,aug,1226,3,-1,0,unknown,1,0.14496048103117637,Saldo Alto
16711,41.0,blue-collar,married,primary,0,1461,1,0,unknown,6,jun,554,2,-1,0,unknown,1,-0.019395331153244984,Saldo Medio Alto
16712,31.0,technician,married,secondary,0,522,1,1,cellular,27,aug,308,4,-1,0,unknown,0,-0.30205120595392565,Saldo Medio
16713,30.0,services,single,secondary,0,-143,1,0,cellular,15,may,85,1,-1,0,unknown,0,-0.5022281566913619,Saldo Bajo
16714,58.0,technician,married,secondary,0,786,1,0,unknown,7,may,165,3,-1,0,unknown,0,-0.22258246160101863,Saldo Medio Alto
16715,60.0,admin.,married,secondary,0,-396,1,0,cellular,11,may,443,1,350,1,failure,0,-0.5783857033628979,Saldo Bajo
16716,32.0,blue-collar,single,secondary,0,5252,1,0,cellular,20,nov,232,2,183,2,failure,0,1.1217637970356584,Saldo Muy Alto
16717,32.0,management,married,secondary,0,0,0,0,cellular,20,aug,162,4,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16718,37.0,management,divorced,tertiary,0,122,1,0,unknown,19,may,1622,2,-1,0,unknown,1,-0.42245839436742116,Saldo Medio
16719,38.0,services,divorced,secondary,0,446,1,0,unknown,18,jun,373,4,-1,0,unknown,0,-0.3249285717524898,Saldo Medio
16720,29.0,management,single,secondary,0,293,1,0,unknown,28,may,188,2,-1,0,unknown,0,-0.37098432132065184,Saldo Medio
16721,37.0,management,married,tertiary,0,393,1,0,cellular,14,may,567,3,275,4,failure,1,-0.34088252421727794,Saldo Medio
16722,35.0,blue-collar,married,secondary,0,2200,1,0,cellular,17,apr,14,1,-1,0,unknown,0,0.20305694944068794,Saldo Alto
16723,41.0,unemployed,married,secondary,0,0,1,1,cellular,5,may,400,1,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
16724,50.0,admin.,married,secondary,0,1138,1,1,cellular,31,jul,73,8,-1,0,unknown,0,-0.11662413579714259,Saldo Medio Alto
16725,37.0,admin.,married,secondary,0,1967,0,0,cellular,27,may,242,1,212,1,success,1,0.13291976218982682,Saldo Alto
16726,32.0,technician,single,unknown,0,317,1,0,unknown,21,may,394,2,-1,0,unknown,0,-0.3637598900158421,Saldo Medio
16727,48.0,admin.,single,secondary,0,479,1,1,unknown,18,jun,533,3,-1,0,unknown,0,-0.31499497870837645,Saldo Medio
16728,59.0,management,married,tertiary,0,474,0,0,cellular,21,aug,252,1,-1,0,unknown,1,-0.3165000685635451,Saldo Medio
16729,39.0,management,single,secondary,0,120,0,0,unknown,12,jun,66,1,-1,0,unknown,0,-0.42306043030948864,Saldo Bajo
16730,56.0,retired,married,primary,0,63,0,0,cellular,19,aug,122,2,-1,0,unknown,0,-0.44021845465841175,Saldo Bajo
16731,37.0,admin.,single,primary,0,912,1,0,cellular,12,may,637,3,328,22,other,1,-0.18465419725076757,Saldo Medio Alto
16732,35.0,technician,single,secondary,0,1001,0,1,cellular,24,jul,178,2,-1,0,unknown,0,-0.1578635978287648,Saldo Medio Alto
16733,20.0,admin.,single,secondary,0,336,0,1,cellular,5,jun,133,1,-1,0,unknown,0,-0.35804054856620104,Saldo Medio
16734,60.0,technician,divorced,tertiary,0,1900,1,0,unknown,29,may,77,3,-1,0,unknown,0,0.11275155813056632,Saldo Alto
16735,52.0,services,divorced,secondary,0,36,1,1,cellular,11,may,930,1,-1,0,unknown,1,-0.4483459398763227,Saldo Bajo
16736,45.0,blue-collar,married,secondary,0,2071,0,1,telephone,22,jul,1148,2,-1,0,unknown,0,0.16422563117733566,Saldo Alto
16737,38.0,management,married,tertiary,0,2656,0,0,cellular,8,jul,230,2,-1,0,unknown,0,0.3403211442320728,Saldo Alto
16738,33.0,admin.,married,secondary,0,7,1,0,cellular,17,apr,612,1,148,1,failure,0,-0.4570754610363011,Saldo Bajo
16739,52.0,admin.,married,secondary,0,1113,0,1,cellular,8,jul,83,1,-1,0,unknown,0,-0.12414958507298607,Saldo Medio Alto
16740,77.0,retired,divorced,tertiary,0,4659,0,0,cellular,14,apr,161,1,-1,0,unknown,1,0.9432601402126515,Saldo Muy Alto
16741,53.0,unemployed,single,secondary,0,4,0,0,cellular,30,jul,259,3,-1,0,unknown,0,-0.45797851494940234,Saldo Bajo
16742,57.0,management,divorced,tertiary,0,8897,1,0,cellular,12,aug,865,2,-1,0,unknown,1,2.218974301453636,Saldo Muy Alto
16743,32.0,management,single,tertiary,0,0,1,0,cellular,20,apr,415,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
16744,48.0,management,married,tertiary,0,1147,0,0,cellular,5,aug,389,1,64,2,success,1,-0.11391497405783894,Saldo Medio Alto
16745,56.0,entrepreneur,married,tertiary,0,51439,0,1,cellular,8,jul,325,1,-1,0,unknown,0,15.02488082517095,Saldo Muy Alto
16746,44.0,blue-collar,divorced,unknown,0,284,0,0,cellular,3,feb,167,4,187,5,other,0,-0.3736934830599555,Saldo Medio
16747,43.0,housemaid,single,primary,0,24,0,0,cellular,31,jul,35,2,-1,0,unknown,0,-0.45195815552872753,Saldo Bajo
16748,55.0,management,divorced,tertiary,0,-207,0,0,cellular,2,feb,211,1,-1,0,unknown,0,-0.5214933068375212,Saldo Bajo
16749,47.0,technician,married,primary,0,235,0,0,cellular,2,mar,136,2,203,1,other,1,-0.38844336364060866,Saldo Medio
16750,49.0,services,married,secondary,0,202,1,0,cellular,17,nov,651,2,104,1,failure,1,-0.39837695668472206,Saldo Medio
16751,27.0,unemployed,single,primary,0,9,0,1,cellular,9,jul,919,2,-1,0,unknown,1,-0.45647342509423366,Saldo Bajo
16752,49.0,blue-collar,married,primary,0,247,0,1,cellular,22,jul,283,1,-1,0,unknown,0,-0.38483114798820384,Saldo Medio
