id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
18461,31,technician,married,tertiary,no,1570,yes,no,cellular,8,mar,277,4,286,1,failure,yes
18462,58,admin.,married,secondary,no,169,no,no,cellular,13,may,336,3,87,5,success,yes
18463,34,management,single,tertiary,no,0,yes,no,unknown,21,may,759,1,-1,0,unknown,no
18464,43,technician,single,secondary,no,451,no,no,cellular,12,aug,289,2,-1,0,unknown,yes
18465,25,management,single,tertiary,no,528,no,no,cellular,14,aug,201,1,-1,0,unknown,yes
18466,56,blue-collar,divorced,primary,no,8,yes,no,unknown,5,may,157,2,-1,0,unknown,no
18467,41,technician,single,tertiary,no,1646,yes,no,cellular,5,may,258,1,90,7,success,yes
18468,31,technician,married,secondary,no,522,yes,yes,cellular,27,aug,308,4,-1,0,unknown,no
18469,30,admin.,married,secondary,no,590,no,no,cellular,11,aug,443,3,-1,0,unknown,no
18470,45,blue-collar,single,secondary,no,0,yes,no,cellular,16,oct,283,1,165,3,failure,no
18471,31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,unknown,no
18472,39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,939,1,-1,0,unknown,yes
18473,23,student,single,secondary,no,480,no,no,cellular,9,feb,742,2,182,1,failure,yes
18474,43,technician,married,secondary,no,2344,yes,no,unknown,27,may,111,2,-1,0,unknown,no
18475,40,services,married,primary,no,1082,yes,no,unknown,30,may,854,2,-1,0,unknown,yes
18476,35,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,147,1,-1,0,unknown,no
18477,46,admin.,divorced,secondary,no,1198,yes,yes,cellular,7,apr,837,1,307,1,other,no
18478,33,technician,married,secondary,no,1234,no,no,telephone,9,nov,61,1,-1,0,unknown,no
18479,33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,-1,0,unknown,yes
18480,31,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,112,2,106,1,failure,yes
18481,45,blue-collar,married,secondary,no,10252,no,no,cellular,4,may,675,2,-1,0,unknown,yes
18482,27,unemployed,single,tertiary,no,3060,no,no,cellular,30,jan,533,1,-1,0,unknown,no
18483,54,retired,married,primary,no,11,yes,yes,cellular,18,aug,48,10,-1,0,unknown,no
18484,51,blue-collar,married,secondary,no,4787,yes,no,cellular,7,apr,895,1,-1,0,unknown,yes
18485,31,technician,single,secondary,no,1222,yes,no,cellular,20,apr,186,3,-1,0,unknown,no
18486,43,blue-collar,married,secondary,no,953,yes,no,cellular,4,feb,765,2,-1,0,unknown,yes
18487,72,retired,married,secondary,no,1533,no,no,cellular,16,dec,546,2,-1,0,unknown,yes
18488,41,self-employed,divorced,tertiary,no,4418,yes,no,cellular,21,nov,855,3,-1,0,unknown,no
18489,37,technician,married,secondary,no,0,yes,no,cellular,22,apr,1288,3,-1,0,unknown,yes
18490,39,management,single,tertiary,no,2258,yes,no,cellular,31,jul,255,2,-1,0,unknown,no
18491,24,admin.,married,secondary,no,230,yes,no,cellular,15,may,73,1,-1,0,unknown,no
18492,40,management,married,tertiary,no,964,yes,no,telephone,13,may,95,3,-1,0,unknown,no
18493,31,technician,married,unknown,no,14533,no,no,cellular,16,jun,245,2,-1,0,unknown,yes
18494,51,housemaid,divorced,primary,no,127,no,no,unknown,13,sep,69,1,-1,0,unknown,no
18495,57,entrepreneur,married,tertiary,no,958,no,no,unknown,6,jun,250,2,-1,0,unknown,no
18496,29,blue-collar,married,secondary,no,5903,yes,no,unknown,8,may,194,1,-1,0,unknown,no
18497,34,technician,married,secondary,no,390,yes,no,cellular,27,mar,95,2,231,2,failure,yes
18498,36,entrepreneur,married,secondary,no,546,no,no,cellular,9,feb,297,3,-1,0,unknown,no
18499,32,technician,divorced,secondary,no,211,yes,yes,unknown,29,may,230,4,-1,0,unknown,no
18500,54,self-employed,married,primary,no,0,no,yes,telephone,9,jul,130,2,-1,0,unknown,no
18501,38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,unknown,no
18502,49,management,married,tertiary,no,64,no,no,unknown,11,jun,586,1,-1,0,unknown,yes
18503,30,management,single,tertiary,no,364,no,no,cellular,30,apr,306,2,-1,0,unknown,yes
18504,25,admin.,married,secondary,no,894,yes,no,unknown,28,may,328,1,-1,0,unknown,no
18505,51,blue-collar,married,primary,no,2095,yes,yes,cellular,2,feb,438,4,-1,0,unknown,no
18506,30,services,single,secondary,no,1599,no,no,cellular,11,feb,152,2,-1,0,unknown,yes
18507,24,blue-collar,married,primary,no,656,yes,no,unknown,16,may,894,1,-1,0,unknown,yes
18508,28,unemployed,married,secondary,no,863,yes,yes,unknown,27,may,355,1,-1,0,unknown,no
18509,26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,-1,0,unknown,yes
18510,47,technician,married,secondary,no,293,no,no,cellular,3,mar,499,1,-1,0,unknown,yes
18511,39,admin.,married,secondary,no,159,no,no,cellular,19,nov,177,1,-1,0,unknown,no
18512,33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,yes
18513,53,unknown,married,unknown,no,549,no,no,telephone,28,jan,74,2,-1,0,unknown,no
18514,47,technician,married,secondary,no,0,no,no,unknown,11,nov,74,1,-1,0,unknown,no
18515,57,retired,divorced,primary,yes,0,no,yes,cellular,24,jul,125,2,-1,0,unknown,no
18516,44,admin.,married,secondary,no,345,yes,no,telephone,16,jul,208,8,-1,0,unknown,no
18517,29,services,married,secondary,no,191,yes,no,cellular,17,apr,87,1,-1,0,unknown,no
18518,34,blue-collar,married,secondary,no,262,no,no,cellular,1,jun,339,1,-1,0,unknown,yes
18519,39,management,married,tertiary,no,0,no,no,unknown,27,may,205,8,-1,0,unknown,no
18520,39,services,divorced,primary,no,471,yes,no,unknown,6,may,161,2,-1,0,unknown,no
18521,40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes
18522,38,management,single,tertiary,no,91,yes,no,unknown,19,may,492,9,-1,0,unknown,no
18523,57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,no
18524,46,technician,married,tertiary,no,4176,yes,no,unknown,12,jun,153,6,-1,0,unknown,no
18525,44,admin.,single,secondary,no,1534,no,no,cellular,10,nov,95,1,95,3,success,yes
18526,44,management,single,tertiary,no,1090,no,no,cellular,20,oct,178,4,93,6,success,yes
18527,32,management,single,tertiary,no,1077,no,no,cellular,5,aug,200,1,717,4,failure,no
18528,83,retired,married,primary,no,425,no,no,telephone,22,sep,773,1,92,2,success,yes
18529,30,blue-collar,married,secondary,no,1131,NULL,yes,cellular,18,nov,189,1,144,5,failure,no
18530,30,technician,single,secondary,no,151,no,no,cellular,3,feb,276,2,-1,0,unknown,no
18531,35,admin.,married,secondary,no,2,yes,no,cellular,18,mar,194,1,-1,0,unknown,yes
18532,27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,657,1,182,1,success,yes
18533,46,blue-collar,married,secondary,no,1144,yes,no,cellular,8,feb,376,2,129,3,other,yes
18534,34,housemaid,married,tertiary,no,0,no,no,cellular,18,aug,148,1,84,2,failure,yes
18535,36,technician,single,secondary,no,1228,yes,no,cellular,4,may,303,3,-1,0,unknown,yes
18536,45,management,married,tertiary,no,4119,yes,yes,telephone,31,aug,473,2,283,1,success,yes
18537,23,student,single,unknown,no,2530,no,no,cellular,12,may,411,1,-1,0,unknown,yes
18538,59,retired,married,primary,no,0,yes,no,cellular,28,jul,20,4,-1,0,unknown,no
18539,53,unemployed,married,secondary,no,582,yes,no,unknown,8,may,96,2,-1,0,unknown,no
18540,31,management,single,tertiary,no,1308,no,no,cellular,22,aug,323,3,-1,0,unknown,no
18541,33,management,married,tertiary,no,1778,no,no,cellular,26,may,134,1,103,1,success,no
18542,44,management,married,unknown,no,2982,no,no,unknown,16,jun,55,2,-1,0,unknown,no
18543,38,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,605,3,-1,0,unknown,yes
18544,43,unemployed,married,secondary,no,210,yes,no,unknown,12,may,88,5,-1,0,unknown,no
18545,40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,no
18546,42,management,married,tertiary,no,4,yes,no,cellular,17,jul,795,1,-1,0,unknown,yes
18547,60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,443,1,350,1,failure,no
18548,54,management,married,tertiary,no,752,no,no,telephone,29,jul,211,5,491,4,other,yes
18549,25,student,single,tertiary,no,58,no,no,cellular,24,jul,139,5,-1,0,unknown,yes
18550,37,management,married,tertiary,no,658,yes,no,cellular,5,may,838,1,-1,0,unknown,yes
18551,40,technician,married,secondary,no,694,yes,no,cellular,3,jun,431,2,119,9,failure,yes
18552,60,retired,divorced,tertiary,no,2166,no,no,unknown,20,jun,8,9,-1,0,unknown,no
18553,26,admin.,single,secondary,no,102,no,yes,cellular,8,jul,658,2,-1,0,unknown,yes
18554,39,management,married,tertiary,no,1241,yes,no,cellular,5,jun,138,2,-1,0,unknown,no
18555,26,management,single,tertiary,no,45,no,no,cellular,10,jul,1187,3,-1,0,unknown,yes
18556,59,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,217,4,-1,0,unknown,no
18557,54,management,married,unknown,no,24,no,no,cellular,31,jul,12,10,-1,0,unknown,no
18558,60,retired,married,unknown,no,209,no,no,cellular,14,aug,391,3,106,1,failure,yes
18559,28,management,single,tertiary,no,1086,yes,no,unknown,29,may,128,2,-1,0,unknown,no
18560,50,management,divorced,tertiary,no,405,no,no,cellular,2,apr,82,6,-1,0,unknown,no
18561,23,services,single,secondary,no,488,no,no,cellular,30,mar,236,1,92,2,other,yes
18562,38,services,single,secondary,no,2253,yes,no,cellular,13,may,937,3,-1,0,unknown,yes
18563,23,student,single,secondary,no,431,no,no,cellular,13,aug,496,2,-1,0,unknown,yes
18564,33,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,330,2,-1,0,unknown,no
18565,49,technician,married,primary,no,486,no,no,telephone,7,jul,229,5,-1,0,unknown,no
18566,30,technician,single,secondary,no,458,no,no,cellular,20,nov,51,7,-1,0,unknown,no
18567,72,retired,married,primary,no,2079,no,no,cellular,13,aug,100,1,191,3,other,no
18568,41,blue-collar,divorced,primary,no,0,no,no,cellular,30,jul,509,2,-1,0,unknown,yes
18569,34,management,married,tertiary,no,0,yes,yes,cellular,10,jul,129,1,-1,0,unknown,no
18570,52,housemaid,married,secondary,no,3923,yes,no,unknown,14,may,942,3,-1,0,unknown,yes
18571,34,management,married,tertiary,no,557,yes,no,cellular,16,jul,513,1,-1,0,unknown,no
18572,38,technician,single,tertiary,no,110,no,no,unknown,17,jun,1051,3,-1,0,unknown,yes
18573,30,technician,single,tertiary,no,411,no,no,cellular,22,oct,127,3,149,2,failure,yes
18574,68,retired,married,secondary,no,1443,no,no,telephone,21,dec,2062,2,257,1,success,yes
18575,45,admin.,married,secondary,no,1206,no,no,telephone,8,feb,309,1,446,3,failure,yes
18576,39,management,single,tertiary,no,1234,no,no,telephone,29,jul,64,4,-1,0,unknown,no
18577,67,retired,divorced,secondary,no,704,no,no,cellular,3,nov,537,1,-1,0,unknown,yes
18578,37,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,1,87,10,success,yes
18579,41,technician,married,secondary,no,871,yes,no,unknown,6,may,145,1,-1,0,unknown,no
18580,30,management,single,tertiary,no,12857,yes,no,cellular,6,nov,150,1,-1,0,unknown,yes
18581,25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,-1,0,unknown,yes
18582,50,entrepreneur,married,secondary,no,1857,no,yes,unknown,19,jun,26,2,-1,0,unknown,no
18583,52,management,married,tertiary,no,-2712,yes,yes,cellular,2,apr,253,1,-1,0,unknown,no
18584,30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,yes
18585,31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,yes
18586,31,technician,married,secondary,no,465,yes,no,cellular,12,may,259,3,-1,0,unknown,no
18587,37,management,married,tertiary,no,6771,no,no,cellular,7,sep,337,1,186,1,success,yes
18588,33,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,521,3,-1,0,unknown,yes
18589,32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,1,-1,0,unknown,no
18590,39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes
18591,34,technician,divorced,secondary,no,27,yes,no,unknown,26,may,133,3,-1,0,unknown,no
18592,38,technician,married,secondary,no,318,no,no,cellular,4,feb,383,1,181,5,failure,yes
18593,31,blue-collar,married,secondary,no,1329,yes,yes,unknown,9,may,134,1,-1,0,unknown,no
18594,27,services,single,secondary,no,194,yes,no,unknown,16,may,326,1,-1,0,unknown,no
18595,34,management,single,tertiary,no,275,no,no,cellular,2,aug,196,2,455,23,other,yes
18596,28,technician,single,secondary,no,2335,no,no,cellular,13,may,624,1,-1,0,unknown,yes
18597,46,entrepreneur,married,secondary,no,3317,no,no,cellular,19,nov,231,2,-1,0,unknown,no
18598,45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,yes
18599,50,admin.,married,secondary,no,10250,yes,no,cellular,7,dec,254,3,385,2,other,yes
18600,34,management,married,tertiary,no,105,yes,no,unknown,6,may,314,3,-1,0,unknown,no
18601,53,management,divorced,tertiary,no,6388,yes,no,telephone,23,jul,203,2,-1,0,unknown,no
18602,36,management,single,tertiary,no,1841,yes,no,cellular,25,aug,141,4,-1,0,unknown,no
18603,31,blue-collar,married,primary,no,-454,yes,yes,unknown,28,may,861,2,-1,0,unknown,no
18604,25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,yes
18605,30,technician,married,secondary,no,1011,yes,no,unknown,16,may,109,1,-1,0,unknown,no
18606,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no
18607,37,technician,married,secondary,no,432,yes,no,cellular,6,jul,386,3,776,55,failure,yes
18608,37,management,divorced,tertiary,no,481,yes,no,cellular,19,aug,97,6,-1,0,unknown,no
18609,43,management,single,tertiary,no,0,no,no,cellular,30,jun,275,2,296,1,failure,yes
18610,29,unknown,single,secondary,no,923,no,no,cellular,26,may,333,1,-1,0,unknown,no
18611,43,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229,1,-1,0,unknown,no
18612,26,services,single,tertiary,no,1140,yes,no,cellular,6,feb,984,2,-1,0,unknown,yes
18613,56,management,married,secondary,no,230,no,no,unknown,9,may,73,4,-1,0,unknown,no
18614,37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,340,2,175,1,failure,no
18615,52,management,married,tertiary,no,6,no,no,telephone,19,oct,57,1,-1,0,unknown,no
18616,26,student,single,secondary,no,0,yes,no,unknown,5,may,610,2,-1,0,unknown,no
18617,30,management,single,tertiary,no,4210,no,no,cellular,12,aug,796,4,-1,0,unknown,yes
18618,38,admin.,married,secondary,no,1839,no,no,unknown,23,may,63,2,-1,0,unknown,no
18619,33,admin.,married,secondary,no,1737,no,no,cellular,30,apr,524,2,-1,0,unknown,no
18620,35,technician,single,secondary,no,-54,yes,no,unknown,30,may,70,2,-1,0,unknown,no
18621,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,1008,1,347,2,success,yes
18622,48,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,246,1,162,1,failure,no
18623,38,management,divorced,tertiary,no,6368,yes,no,cellular,4,may,922,4,-1,0,unknown,yes
18624,59,retired,married,secondary,no,2396,no,no,cellular,27,aug,1040,6,-1,0,unknown,yes
18625,34,blue-collar,married,secondary,no,243,yes,no,cellular,18,may,507,1,-1,0,unknown,yes
18626,55,admin.,married,secondary,no,8304,no,no,cellular,1,jun,201,1,-1,0,unknown,yes
18627,34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,unknown,no
18628,42,management,married,tertiary,no,9916,yes,no,cellular,21,nov,306,1,-1,0,unknown,no
18629,40,technician,single,tertiary,no,1646,yes,no,cellular,4,may,392,2,91,3,success,yes
18630,41,blue-collar,married,secondary,no,2823,yes,no,unknown,14,may,858,1,-1,0,unknown,yes
18631,28,technician,married,secondary,no,880,yes,no,unknown,26,may,188,1,-1,0,unknown,no
18632,63,self-employed,married,tertiary,no,661,no,no,cellular,2,mar,56,2,-1,0,unknown,no
18633,68,retired,divorced,primary,no,476,no,no,telephone,28,jun,363,1,-1,0,unknown,yes
18634,50,admin.,divorced,secondary,no,-194,yes,no,cellular,13,apr,238,2,-1,0,unknown,no
18635,28,admin.,single,secondary,no,520,yes,no,cellular,15,jun,29,1,-1,0,unknown,no
18636,45,blue-collar,married,secondary,no,28,no,yes,cellular,4,feb,215,1,222,1,other,no
18637,44,housemaid,married,secondary,no,281,yes,no,unknown,8,may,604,1,-1,0,unknown,no
18638,34,management,married,tertiary,no,557,yes,no,cellular,16,jul,513,1,-1,0,unknown,no
18639,32,blue-collar,single,secondary,no,6337,yes,no,cellular,19,nov,126,2,-1,0,unknown,no
18640,45,admin.,married,secondary,no,476,no,no,cellular,6,aug,356,1,364,1,other,yes
18641,59,management,single,tertiary,no,68,yes,no,unknown,28,may,176,2,-1,0,unknown,no
18642,37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no
18643,28,unemployed,married,secondary,no,-42,yes,yes,cellular,31,jul,143,4,-1,0,unknown,no
18644,30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,yes
18645,46,admin.,married,secondary,no,556,yes,yes,unknown,15,may,646,3,-1,0,unknown,yes
18646,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown,no
18647,33,technician,single,secondary,no,3059,no,yes,cellular,6,aug,482,2,-1,0,unknown,yes
18648,33,blue-collar,single,primary,no,863,yes,no,telephone,13,may,622,3,-1,0,unknown,yes
18649,35,self-employed,married,tertiary,no,1178,yes,yes,cellular,15,apr,220,2,183,5,failure,no
18650,23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,-1,0,unknown,no
18651,31,entrepreneur,single,tertiary,yes,-405,yes,yes,cellular,13,aug,703,2,-1,0,unknown,yes
18652,54,admin.,married,secondary,no,1633,no,no,cellular,3,jul,409,2,-1,0,unknown,yes
18653,35,technician,single,secondary,no,1001,no,yes,cellular,24,jul,178,2,-1,0,unknown,no
18654,41,technician,married,secondary,no,862,no,no,cellular,18,nov,474,2,-1,0,unknown,no
18655,35,management,single,tertiary,no,0,no,no,cellular,18,aug,276,5,-1,0,unknown,no
18656,30,blue-collar,single,secondary,no,80,yes,yes,cellular,5,may,145,1,337,4,failure,no
18657,48,management,married,tertiary,no,1167,yes,yes,cellular,1,jun,264,1,-1,0,unknown,yes
18658,49,management,married,tertiary,no,276,no,no,cellular,27,aug,62,5,-1,0,unknown,no
18659,28,blue-collar,single,primary,no,0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,no
18660,47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,no
18661,47,services,married,secondary,no,367,yes,no,cellular,10,jul,476,4,-1,0,unknown,yes
18662,42,management,married,tertiary,no,2816,no,no,cellular,10,nov,193,2,-1,0,unknown,yes
18663,25,services,single,secondary,no,895,yes,no,unknown,3,jun,167,1,-1,0,unknown,no
18664,30,admin.,single,secondary,no,523,no,yes,cellular,3,mar,83,1,-1,0,unknown,yes
18665,44,blue-collar,married,primary,no,0,yes,yes,cellular,21,nov,32,2,116,3,other,no
18666,33,management,single,tertiary,no,369,no,no,cellular,25,aug,143,10,-1,0,unknown,no
18667,27,admin.,single,secondary,no,592,yes,yes,cellular,5,feb,466,3,-1,0,unknown,no
18668,41,management,married,tertiary,no,653,yes,no,telephone,17,nov,60,2,-1,0,unknown,no
18669,38,admin.,single,secondary,no,2470,no,no,telephone,31,oct,227,1,-1,0,unknown,yes
18670,33,unemployed,single,tertiary,no,6748,no,no,cellular,14,aug,1579,2,-1,0,unknown,yes
18671,31,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,no
18672,44,blue-collar,married,primary,no,6,no,no,cellular,10,jul,338,9,-1,0,unknown,no
18673,47,technician,married,primary,no,235,no,no,cellular,2,mar,136,2,203,1,other,yes
18674,49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,unknown,yes
18675,40,technician,married,secondary,no,42,no,no,cellular,13,aug,1842,2,-1,0,unknown,yes
18676,30,management,single,tertiary,no,533,no,no,cellular,4,may,365,4,-1,0,unknown,yes
18677,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,no
18678,26,management,single,secondary,no,2613,no,no,cellular,1,jun,326,1,-1,0,unknown,yes
18679,31,blue-collar,married,secondary,no,435,yes,no,unknown,21,may,204,1,-1,0,unknown,no
18680,42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,no
18681,48,technician,married,secondary,no,256,yes,no,unknown,29,may,150,4,-1,0,unknown,no
18682,26,admin.,single,secondary,no,96,no,no,cellular,6,may,606,1,345,1,failure,no
18683,37,blue-collar,married,secondary,no,2924,no,no,cellular,31,jul,74,2,-1,0,unknown,no
18684,61,retired,married,secondary,no,523,no,no,cellular,13,aug,211,3,183,4,success,yes
18685,56,management,married,primary,no,7747,no,no,unknown,5,jun,103,2,-1,0,unknown,no
18686,29,blue-collar,single,tertiary,no,455,no,no,telephone,21,apr,403,1,-1,0,unknown,yes
18687,40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,no
18688,32,management,single,tertiary,no,12569,no,no,cellular,1,jul,561,2,295,2,success,yes
18689,39,admin.,married,secondary,no,1757,no,no,telephone,28,oct,125,1,-1,0,unknown,yes
18690,39,blue-collar,divorced,primary,no,1317,yes,no,cellular,20,nov,543,1,170,4,other,yes
18691,57,management,married,tertiary,no,3431,yes,no,cellular,21,nov,55,2,189,1,failure,no
18692,35,technician,married,secondary,no,13658,yes,no,telephone,9,dec,220,2,-1,0,unknown,no
18693,48,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,nov,55,1,-1,0,unknown,no
18694,51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,79,2,-1,0,unknown,yes
18695,61,management,married,tertiary,no,267,no,no,cellular,21,oct,192,3,184,1,success,yes
18696,32,admin.,married,secondary,no,337,no,no,cellular,15,may,51,3,368,1,failure,no
18697,35,entrepreneur,married,tertiary,no,-31,yes,no,cellular,21,nov,171,2,-1,0,unknown,no
18698,40,blue-collar,married,primary,no,34,yes,no,cellular,6,may,350,2,344,1,failure,no
18699,54,services,married,secondary,no,131,no,no,cellular,14,aug,252,2,-1,0,unknown,no
18700,33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,363,2,-1,0,unknown,no
18701,30,management,single,tertiary,no,2766,yes,yes,cellular,20,nov,244,1,-1,0,unknown,no
18702,26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,312,3,181,1,success,yes
18703,31,admin.,divorced,secondary,no,217,yes,no,cellular,30,jan,1776,2,-1,0,unknown,yes
18704,31,student,single,secondary,no,216,no,no,cellular,3,jun,138,1,-1,0,unknown,no
18705,36,self-employed,married,secondary,no,189,yes,no,cellular,22,jul,632,1,-1,0,unknown,no
18706,27,services,single,tertiary,no,1501,yes,no,cellular,24,jul,187,1,-1,0,unknown,no
18707,55,admin.,married,secondary,no,602,no,no,cellular,4,feb,390,2,150,6,success,yes
18708,32,blue-collar,single,secondary,no,1342,yes,no,unknown,23,may,109,2,-1,0,unknown,no
18709,33,blue-collar,married,primary,no,1002,yes,no,unknown,30,may,201,4,-1,0,unknown,no
18710,54,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,1,-1,0,unknown,no
18711,29,blue-collar,married,primary,no,630,yes,no,cellular,30,jul,219,5,-1,0,unknown,no
18712,51,admin.,single,tertiary,no,394,no,no,telephone,28,jan,968,2,-1,0,unknown,yes
18713,29,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430,1,-1,0,unknown,no
18714,39,technician,married,secondary,no,-1451,yes,yes,cellular,30,jul,65,5,-1,0,unknown,no
18715,34,services,married,secondary,no,1182,yes,no,unknown,28,may,124,1,-1,0,unknown,no
18716,80,retired,married,primary,no,1021,no,no,telephone,26,feb,37,1,-1,0,unknown,no
18717,28,services,single,secondary,no,217,yes,no,cellular,9,feb,379,3,-1,0,unknown,no
18718,32,blue-collar,single,secondary,no,15341,no,no,unknown,21,may,738,3,-1,0,unknown,no
18719,62,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,yes
18720,60,retired,divorced,secondary,no,1099,no,no,cellular,11,jul,764,2,-1,0,unknown,yes
18721,53,blue-collar,single,secondary,no,1442,no,no,telephone,9,dec,137,8,188,2,other,no
18722,35,technician,married,tertiary,no,703,no,no,cellular,20,apr,169,1,-1,0,unknown,no
18723,38,services,married,secondary,no,-762,yes,yes,unknown,30,may,408,2,-1,0,unknown,no
18724,46,housemaid,divorced,primary,no,2084,yes,no,cellular,18,jul,1081,2,-1,0,unknown,yes
18725,32,admin.,single,secondary,no,212,no,no,cellular,7,jul,830,5,-1,0,unknown,yes
18726,31,management,married,tertiary,no,4328,no,no,cellular,12,oct,203,4,165,14,success,yes
18727,64,retired,married,secondary,no,466,yes,no,cellular,18,oct,526,1,-1,0,unknown,yes
18728,49,technician,divorced,secondary,no,-236,yes,no,unknown,26,may,204,2,-1,0,unknown,no
18729,34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no
18730,37,admin.,single,secondary,no,796,yes,no,telephone,29,jan,143,3,-1,0,unknown,no
18731,27,technician,single,tertiary,no,1075,no,no,cellular,2,mar,658,1,-1,0,unknown,yes
18732,27,admin.,married,tertiary,no,2855,no,no,cellular,25,jan,240,1,301,3,failure,yes
18733,40,management,married,primary,no,395,yes,no,cellular,22,apr,232,4,-1,0,unknown,yes
18734,47,housemaid,married,secondary,no,582,no,no,cellular,13,aug,73,1,-1,0,unknown,no
18735,38,services,married,primary,no,175,no,no,unknown,17,jun,132,2,-1,0,unknown,no
18736,27,technician,married,secondary,no,2183,yes,yes,unknown,21,may,857,1,-1,0,unknown,yes
18737,36,unknown,married,secondary,no,179,no,no,cellular,8,aug,14,8,-1,0,unknown,no
18738,30,management,single,secondary,no,1299,no,no,cellular,14,aug,515,2,-1,0,unknown,no
18739,32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,no
18740,23,technician,single,unknown,no,231,yes,no,cellular,7,may,560,3,367,1,other,no
18741,31,technician,single,tertiary,no,424,no,no,cellular,29,jan,106,1,161,2,failure,no
18742,49,technician,divorced,secondary,no,305,no,no,cellular,24,jul,367,2,-1,0,unknown,yes
18743,37,management,married,tertiary,no,165,no,no,cellular,24,aug,315,1,83,1,other,no
18744,53,blue-collar,married,secondary,no,21522,no,no,unknown,24,jun,146,4,-1,0,unknown,no
18745,25,technician,single,tertiary,no,148,no,no,cellular,23,jul,421,1,-1,0,unknown,no
18746,37,management,divorced,secondary,no,16,yes,no,unknown,30,may,638,1,-1,0,unknown,yes
18747,34,admin.,single,tertiary,no,4254,yes,no,cellular,21,nov,714,1,-1,0,unknown,yes
18748,58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,no
18749,49,management,married,tertiary,no,4374,yes,no,cellular,31,jul,68,3,-1,0,unknown,no
18750,25,self-employed,single,tertiary,no,42,yes,no,cellular,3,mar,320,1,-1,0,unknown,yes
18751,50,services,married,secondary,no,1134,no,no,unknown,18,jun,53,2,-1,0,unknown,no
18752,32,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,133,2,-1,0,unknown,no
