,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
18709,18920,47,self-employed,married,tertiary,False,0,False,False,telephone,21,Nov,28,1,-1,0,unknown,False,2008-11-21
18710,18921,23,blue-collar,single,secondary,False,492,True,False,unknown,4,Jun,638,1,-1,0,unknown,True,2008-06-04
18711,18922,26,student,single,secondary,False,4613,False,False,cellular,28,May,663,3,196,2,other,True,2008-05-28
18712,18923,29,blue-collar,single,secondary,False,0,False,False,cellular,6,Feb,437,2,-1,0,unknown,False,2008-02-06
18713,18924,20,student,single,secondary,False,215,False,False,cellular,24,Feb,175,1,92,6,success,True,2008-02-24
18714,18925,31,admin.,single,secondary,False,1129,True,False,cellular,18,May,145,3,-1,0,unknown,False,2008-05-18
18715,18926,49,blue-collar,married,primary,False,361,True,False,unknown,16,Jun,513,2,-1,0,unknown,True,2008-06-16
18716,18927,34,services,single,secondary,False,258,True,False,unknown,4,Jun,131,2,-1,0,unknown,False,2008-06-04
18717,18928,58,admin.,single,secondary,False,247,False,True,unknown,20,Jun,66,6,-1,0,unknown,False,2008-06-20
18718,18929,32,admin.,single,secondary,False,131,True,False,cellular,21,Dec,322,1,189,1,success,True,2008-12-21
18719,18930,58,technician,single,secondary,False,382,False,False,cellular,13,Aug,460,2,-1,0,unknown,False,2008-08-13
18720,18931,34,technician,married,secondary,False,0,False,False,cellular,28,Aug,183,10,-1,0,unknown,False,2008-08-28
18721,18932,55,blue-collar,married,secondary,False,0,False,False,unknown,12,Jun,614,2,-1,0,unknown,True,2008-06-12
18722,18933,60,admin.,divorced,secondary,False,12039,False,False,telephone,8,Apr,236,1,-1,0,unknown,True,2008-04-08
18723,18934,40,technician,married,tertiary,False,84,False,False,cellular,28,Aug,715,8,-1,0,unknown,False,2008-08-28
18724,18935,40,unemployed,married,secondary,False,1077,True,True,cellular,17,Nov,148,2,-1,0,unknown,False,2008-11-17
18725,18936,37,technician,single,secondary,False,1211,True,False,unknown,21,May,795,1,-1,0,unknown,True,2008-05-21
18726,18937,53,admin.,divorced,secondary,False,-372,True,False,unknown,26,May,104,1,-1,0,unknown,False,2008-05-26
18727,18938,52,blue-collar,married,primary,False,2396,True,False,cellular,15,May,48,7,-1,0,unknown,False,2008-05-15
18728,18939,30,blue-collar,single,secondary,False,183,True,False,cellular,18,Jul,610,1,-1,0,unknown,True,2008-07-18
18729,18940,52,services,married,unknown,False,337,True,False,unknown,19,May,85,3,-1,0,unknown,False,2008-05-19
18730,18941,40,blue-collar,married,secondary,False,1023,True,False,cellular,13,May,64,5,336,11,other,False,2008-05-13
18731,18942,75,retired,married,tertiary,False,6027,False,False,cellular,16,Nov,1248,2,94,2,failure,True,2008-11-16
18732,18943,38,technician,married,tertiary,False,202,False,False,cellular,5,Aug,1311,2,-1,0,unknown,True,2008-08-05
18733,18944,36,blue-collar,married,secondary,False,1790,True,False,cellular,16,Apr,386,2,-1,0,unknown,False,2008-04-16
18734,18945,32,management,married,tertiary,False,128,True,False,cellular,28,Jul,320,3,-1,0,unknown,False,2008-07-28
18735,18946,63,management,married,unknown,False,2352,False,False,telephone,4,May,475,7,-1,0,unknown,True,2008-05-04
18736,18947,46,student,single,unknown,False,1527,False,False,cellular,8,Sep,358,3,184,1,success,True,2008-09-08
18737,18948,52,admin.,single,secondary,False,-528,True,True,cellular,1,Jun,1144,2,-1,0,unknown,True,2008-06-01
18738,18949,68,retired,married,secondary,False,19317,True,False,cellular,4,Aug,249,1,-1,0,unknown,True,2008-08-04
18739,18950,39,management,married,tertiary,False,0,True,False,cellular,5,May,811,2,-1,0,unknown,True,2008-05-05
18740,18951,38,services,married,secondary,False,0,False,True,cellular,16,Jul,1473,6,-1,0,unknown,False,2008-07-16
18741,18952,34,management,single,tertiary,False,612,False,False,cellular,30,Apr,192,1,-1,0,unknown,False,2008-04-30
18742,18953,53,management,married,tertiary,False,1356,True,False,cellular,5,Aug,397,2,93,2,failure,False,2008-08-05
18743,18954,35,technician,single,secondary,False,399,True,False,cellular,13,May,496,2,345,3,failure,True,2008-05-13
18744,18955,60,admin.,married,secondary,False,3735,False,False,cellular,22,Sep,183,1,184,11,success,True,2008-09-22
18745,18956,42,management,married,tertiary,False,72,True,False,cellular,20,Apr,124,2,348,3,failure,False,2008-04-20
18746,18957,50,self-employed,married,tertiary,False,202,True,False,cellular,15,Apr,107,1,148,4,failure,False,2008-04-15
18747,18958,30,unemployed,single,secondary,False,2424,False,False,cellular,12,Nov,110,1,279,1,failure,True,2008-11-12
18748,18959,31,admin.,single,secondary,False,131,True,False,cellular,15,Jun,151,1,-1,0,unknown,True,2008-06-15
18749,18960,47,management,married,tertiary,False,0,False,False,unknown,5,Jun,265,2,-1,0,unknown,False,2008-06-05
18750,18961,55,technician,divorced,secondary,True,284,True,False,cellular,7,Aug,78,2,-1,0,unknown,False,2008-08-07
18751,18962,31,admin.,married,secondary,False,728,True,True,cellular,15,May,152,1,352,4,failure,False,2008-05-15
18752,18963,31,blue-collar,single,secondary,False,1205,True,False,cellular,16,Apr,462,1,328,2,other,False,2008-04-16
18753,18964,45,admin.,single,secondary,False,206,True,False,unknown,5,May,193,1,-1,0,unknown,False,2008-05-05
18754,18965,41,technician,married,tertiary,False,231,False,False,cellular,26,Aug,428,2,-1,0,unknown,True,2008-08-26
18755,18966,45,unemployed,divorced,primary,True,11,False,False,cellular,13,Aug,489,5,-1,0,unknown,True,2008-08-13
18756,18967,51,housemaid,married,primary,False,289,False,False,unknown,14,May,97,5,-1,0,unknown,False,2008-05-14
18757,18968,61,housemaid,married,primary,False,2580,False,False,cellular,16,Sep,270,3,202,7,other,True,2008-09-16
18758,18969,42,admin.,married,secondary,False,-1386,True,True,cellular,15,Jul,56,4,-1,0,unknown,False,2008-07-15
18759,18970,49,management,married,tertiary,False,64,False,False,unknown,11,Jun,586,1,-1,0,unknown,True,2008-06-11
18760,18971,41,unknown,single,unknown,False,942,False,False,cellular,27,Oct,143,1,188,1,success,True,2008-10-27
18761,18972,25,admin.,married,unknown,False,349,True,False,cellular,22,Jul,1037,8,-1,0,unknown,True,2008-07-22
18762,18973,26,unemployed,single,tertiary,False,2170,False,False,cellular,3,Feb,317,1,-1,0,unknown,False,2008-02-03
18763,18974,59,blue-collar,married,secondary,False,2605,False,False,cellular,30,Jan,85,2,-1,0,unknown,False,2008-01-30
18764,18975,34,admin.,single,secondary,False,66,True,False,unknown,26,May,237,1,-1,0,unknown,False,2008-05-26
18765,18976,50,admin.,divorced,secondary,False,363,True,False,unknown,16,May,1340,1,-1,0,unknown,True,2008-05-16
18766,18977,26,admin.,single,secondary,False,255,False,False,cellular,30,Apr,457,1,80,1,success,True,2008-04-30
18767,18978,40,blue-collar,married,primary,False,0,True,False,cellular,21,Jul,1080,4,-1,0,unknown,True,2008-07-21
18768,18979,48,admin.,married,secondary,False,1131,False,True,cellular,8,May,49,1,-1,0,unknown,False,2008-05-08
18769,18980,44,technician,divorced,secondary,False,14,False,False,cellular,13,Aug,234,1,-1,0,unknown,True,2008-08-13
18770,18981,44,unemployed,married,tertiary,False,1151,True,False,unknown,5,Jun,127,2,-1,0,unknown,False,2008-06-05
18771,18982,51,management,married,tertiary,False,3463,False,True,cellular,13,Jul,371,2,166,3,other,True,2008-07-13
18772,18983,37,management,married,tertiary,False,11265,False,False,unknown,18,Jun,417,1,-1,0,unknown,False,2008-06-18
18773,18984,50,housemaid,married,tertiary,False,6181,False,False,unknown,17,Jun,1162,2,-1,0,unknown,False,2008-06-17
18774,18985,39,self-employed,married,tertiary,False,2630,False,False,unknown,12,Jun,651,5,-1,0,unknown,True,2008-06-12
18775,18986,52,management,married,tertiary,False,1319,True,False,cellular,17,Nov,113,1,-1,0,unknown,False,2008-11-17
18776,18987,41,blue-collar,married,secondary,False,580,True,False,cellular,14,May,874,1,363,1,failure,True,2008-05-14
18777,18988,37,blue-collar,married,primary,False,3154,True,False,cellular,17,Apr,404,1,305,3,failure,True,2008-04-17
18778,18989,31,technician,married,secondary,False,183,False,False,cellular,16,Apr,495,1,-1,0,unknown,True,2008-04-16
18779,18990,23,management,single,tertiary,False,1807,False,False,cellular,27,Jul,606,1,-1,0,unknown,True,2008-07-27
18780,18991,44,housemaid,married,secondary,False,192,False,False,unknown,11,Jun,232,2,-1,0,unknown,False,2008-06-11
18781,18992,27,technician,married,tertiary,False,8,True,True,cellular,18,May,398,1,370,2,failure,False,2008-05-18
18782,18993,32,admin.,divorced,secondary,False,1611,True,True,unknown,13,May,93,1,-1,0,unknown,False,2008-05-13
18783,18994,58,services,divorced,secondary,False,462,False,False,cellular,12,Aug,332,1,-1,0,unknown,True,2008-08-12
18784,18995,51,blue-collar,married,primary,False,1869,False,False,unknown,17,Jun,30,3,-1,0,unknown,False,2008-06-17
18785,18996,30,management,single,tertiary,False,5359,False,False,cellular,26,Feb,427,1,191,3,success,True,2008-02-26
18786,18997,46,management,married,secondary,False,10,True,False,cellular,29,Jul,122,7,-1,0,unknown,False,2008-07-29
18787,18998,45,admin.,married,secondary,False,3006,False,False,cellular,29,Apr,388,2,-1,0,unknown,True,2008-04-29
18788,18999,30,blue-collar,single,secondary,False,1598,True,False,cellular,10,Jul,634,1,-1,0,unknown,True,2008-07-10
18789,19000,55,blue-collar,married,unknown,False,7561,False,False,unknown,6,Jun,685,3,-1,0,unknown,True,2008-06-06
18790,19001,39,management,married,tertiary,False,-17,True,True,cellular,28,Aug,908,1,-1,0,unknown,True,2008-08-28
18791,19002,40,retired,married,tertiary,False,794,False,False,unknown,9,May,138,1,-1,0,unknown,False,2008-05-09
18792,19003,36,technician,married,secondary,False,283,True,True,unknown,27,Jun,56,2,-1,0,unknown,False,2008-06-27
18793,19004,32,blue-collar,married,secondary,False,897,True,False,cellular,7,Apr,293,3,322,2,failure,False,2008-04-07
18794,19005,25,management,married,tertiary,False,4461,False,False,cellular,11,Mar,796,5,-1,0,unknown,True,2008-03-11
18795,19006,29,student,single,secondary,False,1779,False,False,cellular,4,Jun,400,1,-1,0,unknown,True,2008-06-04
18796,19007,58,self-employed,married,tertiary,False,2596,False,False,telephone,18,Nov,15,2,-1,0,unknown,False,2008-11-18
18797,19008,25,technician,single,tertiary,False,1231,False,False,cellular,31,Aug,271,2,-1,0,unknown,True,2008-08-31
18798,19009,56,technician,married,secondary,False,589,True,False,unknown,29,May,535,2,-1,0,unknown,True,2008-05-29
18799,19010,29,self-employed,married,tertiary,False,2305,False,False,cellular,27,May,82,2,-1,0,unknown,False,2008-05-27
18800,19011,33,blue-collar,married,primary,False,-306,True,True,unknown,13,May,851,4,-1,0,unknown,False,2008-05-13
18801,19012,45,management,divorced,tertiary,False,854,False,True,cellular,8,Jul,730,1,-1,0,unknown,True,2008-07-08
18802,19013,35,blue-collar,single,secondary,False,-482,True,False,unknown,27,May,472,1,-1,0,unknown,False,2008-05-27
18803,19014,33,admin.,married,secondary,False,2,True,False,unknown,20,May,201,1,-1,0,unknown,False,2008-05-20
18804,19015,59,admin.,married,secondary,False,0,True,False,cellular,10,Jul,982,1,-1,0,unknown,True,2008-07-10
18805,19016,35,self-employed,married,secondary,False,5613,True,False,cellular,28,Jul,699,3,-1,0,unknown,True,2008-07-28
18806,19017,33,services,divorced,secondary,False,44,False,True,cellular,23,Jul,529,1,-1,0,unknown,True,2008-07-23
18807,19018,33,services,single,secondary,False,133,False,False,cellular,14,Jan,305,2,274,1,success,True,2008-01-14
18808,19019,45,admin.,married,secondary,False,204,True,False,cellular,3,Jun,224,2,-1,0,unknown,True,2008-06-03
18809,19020,30,self-employed,married,tertiary,False,2666,False,False,cellular,4,May,781,3,89,1,success,True,2008-05-04
18810,19021,37,services,married,secondary,False,1543,True,False,cellular,22,May,298,1,10,6,failure,True,2008-05-22
18811,19022,32,management,single,tertiary,False,0,False,False,cellular,5,Feb,550,4,-1,0,unknown,True,2008-02-05
18812,19023,38,services,married,tertiary,False,1018,False,False,unknown,16,Jun,325,3,-1,0,unknown,False,2008-06-16
18813,19024,78,retired,divorced,primary,False,1389,False,False,cellular,8,Apr,335,1,-1,0,unknown,True,2008-04-08
18814,19025,32,blue-collar,single,secondary,False,15341,False,False,unknown,21,May,738,3,-1,0,unknown,False,2008-05-21
18815,19026,53,blue-collar,married,secondary,False,1777,True,False,cellular,21,Nov,796,5,154,1,failure,True,2008-11-21
18816,19027,39,management,divorced,tertiary,False,4692,True,False,telephone,19,Nov,214,2,174,2,success,False,2008-11-19
18817,19028,33,management,married,tertiary,False,273,True,False,unknown,16,May,803,1,-1,0,unknown,True,2008-05-16
18818,19029,46,admin.,married,secondary,False,186,True,False,cellular,11,May,643,2,-1,0,unknown,False,2008-05-11
18819,19030,38,blue-collar,married,primary,False,3419,True,False,unknown,20,Jun,324,5,-1,0,unknown,False,2008-06-20
18820,19031,29,admin.,single,secondary,False,488,True,False,cellular,4,Jun,105,1,-1,0,unknown,False,2008-06-04
18821,19032,27,admin.,single,tertiary,False,689,False,False,cellular,26,Jan,98,1,307,1,failure,False,2008-01-26
18822,19033,65,retired,married,secondary,False,571,True,False,cellular,20,Oct,349,1,183,2,success,True,2008-10-20
18823,19034,45,self-employed,divorced,tertiary,False,963,True,False,cellular,12,May,528,5,-1,0,unknown,True,2008-05-12
18824,19035,36,management,married,tertiary,False,849,True,True,unknown,21,May,958,2,-1,0,unknown,True,2008-05-21
18825,19036,29,management,single,tertiary,False,0,True,False,unknown,30,May,539,12,-1,0,unknown,True,2008-05-30
18826,19037,43,blue-collar,married,secondary,False,576,True,True,unknown,13,May,148,1,-1,0,unknown,False,2008-05-13
18827,19038,52,admin.,single,secondary,False,726,True,False,cellular,24,May,699,1,378,9,failure,True,2008-05-24
18828,19039,42,management,married,tertiary,False,1205,False,False,telephone,8,Sep,376,2,-1,0,unknown,True,2008-09-08
18829,19040,36,technician,married,secondary,False,1345,True,False,cellular,18,Nov,82,1,172,3,failure,False,2008-11-18
18830,19041,31,management,single,tertiary,False,11821,False,False,cellular,18,Aug,384,11,-1,0,unknown,True,2008-08-18
18831,19042,30,management,single,tertiary,False,572,False,False,cellular,17,Jun,339,3,183,2,success,True,2008-06-17
18832,19043,37,admin.,single,secondary,False,9,True,False,cellular,14,May,165,1,-1,0,unknown,False,2008-05-14
18833,19044,41,blue-collar,married,secondary,False,2413,False,False,unknown,16,Jun,64,3,-1,0,unknown,False,2008-06-16
18834,19045,49,entrepreneur,married,secondary,False,687,True,False,cellular,17,Apr,772,1,-1,0,unknown,True,2008-04-17
18835,19046,39,admin.,single,secondary,False,2749,True,False,cellular,19,Nov,128,1,-1,0,unknown,False,2008-11-19
18836,19047,35,management,single,tertiary,False,643,True,False,unknown,23,May,322,1,-1,0,unknown,False,2008-05-23
18837,19048,52,retired,married,tertiary,False,2269,False,False,unknown,20,Jun,1210,1,-1,0,unknown,True,2008-06-20
18838,19049,28,management,single,tertiary,False,1825,False,False,cellular,9,Mar,236,1,-1,0,unknown,True,2008-03-09
18839,19050,28,blue-collar,single,secondary,False,3817,True,False,cellular,4,May,528,3,-1,0,unknown,False,2008-05-04
18840,19051,33,services,single,secondary,False,133,False,False,cellular,14,Jan,305,2,274,1,success,True,2008-01-14
18841,19052,37,management,married,tertiary,False,0,False,False,cellular,16,Jul,268,2,182,3,success,True,2008-07-16
18842,19053,60,admin.,married,secondary,False,106,False,False,cellular,21,Aug,216,3,91,1,success,True,2008-08-21
18843,19054,51,blue-collar,married,secondary,False,518,True,False,cellular,12,May,918,1,-1,0,unknown,True,2008-05-12
18844,19055,61,retired,married,secondary,False,243,False,False,cellular,20,Apr,194,1,-1,0,unknown,True,2008-04-20
18845,19056,32,blue-collar,married,secondary,False,328,True,False,unknown,20,May,132,1,-1,0,unknown,False,2008-05-20
18846,19057,34,blue-collar,married,unknown,False,568,True,False,cellular,25,Jul,256,1,-1,0,unknown,False,2008-07-25
18847,19058,51,technician,married,secondary,False,564,False,True,cellular,8,Jul,187,2,-1,0,unknown,False,2008-07-08
18848,19059,41,services,married,secondary,False,2399,True,False,cellular,15,May,303,2,351,2,failure,False,2008-05-15
18849,19060,56,technician,single,primary,False,145,True,False,telephone,6,Feb,124,2,9,2,other,False,2008-02-06
18850,19061,58,housemaid,married,primary,False,260,True,False,telephone,15,May,71,5,364,3,failure,False,2008-05-15
18851,19062,23,student,single,secondary,False,8494,False,False,cellular,25,Aug,158,2,-1,0,unknown,False,2008-08-25
18852,19063,56,retired,married,secondary,False,74,True,False,unknown,26,May,152,2,-1,0,unknown,False,2008-05-26
18853,19064,43,management,divorced,tertiary,False,666,False,False,cellular,13,Aug,160,3,-1,0,unknown,False,2008-08-13
18854,19065,40,blue-collar,single,secondary,False,1066,True,False,unknown,21,May,171,1,-1,0,unknown,False,2008-05-21
18855,19066,59,unemployed,married,secondary,False,957,False,False,cellular,9,Dec,479,2,-1,0,unknown,True,2008-12-09
18856,19067,34,blue-collar,married,secondary,False,640,True,False,cellular,29,Apr,636,2,-1,0,unknown,True,2008-04-29
18857,19068,29,management,single,tertiary,False,268,False,False,cellular,16,Apr,667,1,-1,0,unknown,True,2008-04-16
18858,19069,36,technician,divorced,secondary,False,160,True,False,unknown,26,May,142,1,-1,0,unknown,False,2008-05-26
18859,19070,25,student,single,secondary,False,3090,False,False,cellular,21,Aug,139,1,-1,0,unknown,False,2008-08-21
18860,19071,55,management,married,tertiary,False,568,False,False,cellular,12,Aug,940,10,-1,0,unknown,True,2008-08-12
18861,19072,41,technician,married,secondary,False,2490,True,False,unknown,21,May,115,2,-1,0,unknown,False,2008-05-21
18862,19073,48,unknown,single,unknown,False,1819,False,False,cellular,2,Sep,1440,1,458,1,failure,True,2008-09-02
18863,19074,35,admin.,married,tertiary,False,286,False,False,cellular,30,Apr,949,2,-1,0,unknown,True,2008-04-30
18864,19075,46,blue-collar,married,secondary,False,-3,True,False,unknown,9,May,92,2,-1,0,unknown,False,2008-05-09
18865,19076,50,admin.,divorced,secondary,False,797,True,False,telephone,25,Jul,72,8,-1,0,unknown,False,2008-07-25
18866,19077,55,management,married,tertiary,False,5010,False,False,cellular,18,Nov,530,1,-1,0,unknown,False,2008-11-18
18867,19078,40,technician,married,secondary,False,-28,True,True,unknown,30,May,289,2,-1,0,unknown,False,2008-05-30
18868,19079,44,blue-collar,divorced,primary,False,-57,True,False,cellular,7,May,234,1,356,2,failure,False,2008-05-07
18869,19080,32,technician,married,primary,False,62,True,True,unknown,13,May,120,1,-1,0,unknown,False,2008-05-13
18870,19081,54,retired,married,primary,False,309,False,False,cellular,13,Aug,969,2,-1,0,unknown,True,2008-08-13
18871,19082,28,student,single,tertiary,False,0,False,False,cellular,28,Sep,294,2,105,7,other,True,2008-09-28
18872,19083,33,admin.,married,secondary,False,0,True,False,telephone,17,Jul,1448,7,-1,0,unknown,True,2008-07-17
18873,19084,50,housemaid,married,secondary,False,388,False,False,cellular,11,Mar,203,2,-1,0,unknown,True,2008-03-11
18874,19085,59,retired,married,secondary,False,1887,False,False,cellular,28,Aug,88,8,-1,0,unknown,False,2008-08-28
18875,19086,51,unemployed,married,secondary,False,1416,False,False,cellular,9,Sep,345,1,-1,0,unknown,True,2008-09-09
18876,19087,35,management,married,tertiary,False,2957,True,True,cellular,8,Aug,733,3,-1,0,unknown,True,2008-08-08
18877,19088,31,services,single,secondary,False,181,False,False,cellular,30,Apr,325,1,-1,0,unknown,True,2008-04-30
18878,19089,30,student,single,secondary,False,1681,False,False,cellular,7,Dec,329,2,-1,0,unknown,True,2008-12-07
18879,19090,51,technician,married,secondary,False,130,False,False,cellular,22,Aug,547,3,-1,0,unknown,False,2008-08-22
18880,19091,43,technician,married,secondary,False,3285,True,False,unknown,13,May,1721,2,-1,0,unknown,True,2008-05-13
18881,19092,28,technician,single,secondary,False,922,True,False,cellular,7,Apr,304,1,-1,0,unknown,False,2008-04-07
18882,19093,37,admin.,married,secondary,False,274,True,False,unknown,27,May,731,3,-1,0,unknown,True,2008-05-27
18883,19094,54,unknown,married,secondary,False,2206,False,False,cellular,13,May,260,1,91,4,success,True,2008-05-13
18884,19095,44,management,married,tertiary,False,17361,False,False,unknown,18,Jun,476,1,-1,0,unknown,False,2008-06-18
18885,19096,34,management,single,tertiary,False,48,True,False,cellular,12,Aug,810,3,93,6,failure,True,2008-08-12
18886,19097,37,management,married,tertiary,False,156,False,False,cellular,19,Nov,366,3,-1,0,unknown,True,2008-11-19
18887,19098,23,admin.,married,secondary,False,299,True,False,unknown,19,Jun,104,1,-1,0,unknown,False,2008-06-19
18888,19099,36,unemployed,married,secondary,False,-35,False,False,cellular,30,Jan,339,3,-1,0,unknown,False,2008-01-30
18889,19100,26,management,single,tertiary,False,1623,False,False,cellular,2,Jun,479,1,-1,0,unknown,True,2008-06-02
18890,19101,43,management,divorced,tertiary,False,36,False,False,cellular,13,Feb,61,1,193,1,failure,False,2008-02-13
18891,19102,38,technician,married,secondary,False,318,False,False,cellular,4,Feb,383,1,181,5,failure,True,2008-02-04
18892,19103,25,student,single,unknown,False,480,False,False,cellular,8,Sep,140,1,-1,0,unknown,True,2008-09-08
18893,19104,53,blue-collar,married,secondary,False,-8,False,False,cellular,5,Aug,794,1,-1,0,unknown,True,2008-08-05
18894,19105,52,housemaid,married,primary,False,256,False,False,cellular,6,Aug,137,1,-1,0,unknown,False,2008-08-06
18895,19106,23,student,single,secondary,False,794,False,False,cellular,26,Jul,607,3,171,3,other,True,2008-07-26
18896,19107,53,technician,divorced,primary,False,1443,True,False,unknown,14,May,476,1,-1,0,unknown,True,2008-05-14
18897,19108,33,technician,married,secondary,False,2362,True,False,cellular,26,Aug,271,4,-1,0,unknown,False,2008-08-26
18898,19109,37,technician,single,tertiary,False,197,False,False,cellular,13,May,234,1,87,3,success,True,2008-05-13
18899,19110,31,blue-collar,married,secondary,False,369,True,True,unknown,14,May,89,2,-1,0,unknown,False,2008-05-14
18900,19111,23,blue-collar,single,secondary,False,780,True,False,cellular,15,May,416,1,-1,0,unknown,True,2008-05-15
18901,19112,39,blue-collar,divorced,secondary,False,0,True,False,cellular,11,May,275,2,307,1,other,False,2008-05-11
18902,19113,57,management,divorced,tertiary,False,3287,False,False,cellular,30,Mar,277,2,337,1,success,True,2008-03-30
18903,19114,57,retired,divorced,tertiary,False,734,False,False,cellular,6,Aug,1357,4,-1,0,unknown,True,2008-08-06
18904,19115,26,services,single,secondary,False,136,False,False,cellular,20,Apr,120,1,-1,0,unknown,True,2008-04-20
18905,19116,39,services,married,secondary,False,117,True,False,cellular,18,May,1032,2,-1,0,unknown,True,2008-05-18
18906,19117,35,technician,married,tertiary,False,416,False,False,cellular,11,Aug,591,4,-1,0,unknown,False,2008-08-11
18907,19118,24,student,single,unknown,False,782,False,False,cellular,4,May,12,7,91,1,other,False,2008-05-04
18908,19119,45,unemployed,divorced,secondary,False,3354,True,False,unknown,29,May,746,1,-1,0,unknown,True,2008-05-29
18909,19120,31,blue-collar,single,secondary,False,4415,True,False,unknown,2,Jun,329,1,-1,0,unknown,False,2008-06-02
18910,19121,42,self-employed,married,secondary,False,1216,True,False,cellular,23,Apr,296,1,521,1,failure,True,2008-04-23
18911,19122,34,admin.,married,secondary,False,61,False,True,unknown,5,May,21,1,-1,0,unknown,False,2008-05-05
18912,19123,32,technician,divorced,tertiary,False,53,False,False,cellular,22,Aug,671,2,-1,0,unknown,True,2008-08-22
18913,19124,63,entrepreneur,married,secondary,False,3904,False,False,telephone,8,Nov,360,1,96,4,success,True,2008-11-08
18914,19125,30,management,single,tertiary,False,424,False,False,cellular,16,Apr,298,4,-1,0,unknown,True,2008-04-16
18915,19126,33,technician,married,tertiary,False,1699,False,False,cellular,6,Nov,178,2,94,1,success,True,2008-11-06
18916,19127,45,services,married,secondary,False,0,False,False,cellular,11,Jul,106,2,-1,0,unknown,False,2008-07-11
18917,19128,31,unemployed,single,secondary,False,284,True,False,cellular,2,Feb,855,1,-1,0,unknown,True,2008-02-02
18918,19129,34,admin.,married,secondary,False,0,True,False,cellular,10,Feb,97,1,85,1,failure,True,2008-02-10
18919,19130,49,technician,married,tertiary,False,2611,False,False,cellular,20,Apr,194,2,-1,0,unknown,True,2008-04-20
18920,19131,23,student,single,unknown,False,565,False,False,cellular,28,May,162,7,-1,0,unknown,False,2008-05-28
18921,19132,31,management,single,tertiary,False,147,False,False,cellular,9,Mar,469,1,181,2,success,True,2008-03-09
18922,19133,43,blue-collar,married,primary,False,953,True,False,unknown,19,May,135,1,-1,0,unknown,False,2008-05-19
18923,19134,42,technician,divorced,secondary,False,314,True,False,unknown,30,Oct,234,1,-1,0,unknown,True,2008-10-30
18924,19135,43,blue-collar,married,primary,False,3064,True,False,cellular,20,Nov,2453,2,-1,0,unknown,True,2008-11-20
18925,19136,48,management,married,secondary,False,268,True,False,cellular,28,Jul,458,7,-1,0,unknown,True,2008-07-28
18926,19137,43,management,single,tertiary,False,483,False,False,cellular,19,Aug,950,6,-1,0,unknown,True,2008-08-19
18927,19138,27,management,single,unknown,False,3196,False,False,cellular,9,Feb,10,2,-1,0,unknown,False,2008-02-09
18928,19139,44,blue-collar,single,secondary,False,-435,True,False,unknown,27,May,141,2,-1,0,unknown,False,2008-05-27
18929,19140,19,student,single,secondary,False,372,False,False,telephone,8,Jul,444,3,-1,0,unknown,True,2008-07-08
18930,19141,42,unemployed,divorced,secondary,False,1713,True,False,unknown,30,May,855,2,-1,0,unknown,True,2008-05-30
18931,19142,38,admin.,married,secondary,False,0,True,False,cellular,8,Sep,210,1,92,3,success,True,2008-09-08
18932,19143,59,retired,married,primary,False,1115,False,False,unknown,19,Jun,834,1,-1,0,unknown,True,2008-06-19
18933,19144,42,blue-collar,married,primary,False,170,True,False,unknown,19,May,51,41,-1,0,unknown,False,2008-05-19
18934,19145,32,admin.,single,secondary,False,471,False,True,cellular,2,Apr,243,3,-1,0,unknown,True,2008-04-02
18935,19146,28,management,single,secondary,False,1633,False,False,cellular,5,Jun,275,1,-1,0,unknown,True,2008-06-05
18936,19147,45,admin.,married,secondary,True,-106,True,True,cellular,7,May,553,3,288,1,other,True,2008-05-07
18937,19148,60,retired,divorced,secondary,False,4243,False,False,cellular,30,Oct,416,2,-1,0,unknown,True,2008-10-30
18938,19149,37,management,married,tertiary,False,26,False,False,cellular,17,Jun,151,7,62,4,failure,False,2008-06-17
18939,19150,71,retired,married,tertiary,False,3561,False,False,telephone,15,Mar,577,7,-1,0,unknown,True,2008-03-15
18940,19151,0,admin.,married,secondary,False,1648,True,False,cellular,19,Nov,172,3,-1,0,unknown,False,2008-11-19
18941,19152,39,blue-collar,married,secondary,False,462,True,False,cellular,13,May,590,1,-1,0,unknown,True,2008-05-13
18942,19153,31,admin.,single,secondary,False,81,True,False,cellular,23,Apr,215,2,165,11,other,False,2008-04-23
18943,19154,54,blue-collar,married,secondary,False,1636,False,False,telephone,20,Jul,1008,2,-1,0,unknown,True,2008-07-20
18944,19155,36,blue-collar,single,primary,False,3214,True,False,unknown,16,Jun,124,2,-1,0,unknown,False,2008-06-16
18945,19156,29,self-employed,married,tertiary,False,1,False,False,cellular,18,Jul,167,3,-1,0,unknown,False,2008-07-18
18946,19157,34,management,married,tertiary,False,101,True,False,cellular,13,Aug,209,5,-1,0,unknown,False,2008-08-13
18947,19158,35,unemployed,married,secondary,False,978,False,False,cellular,29,Jun,660,2,182,6,success,True,2008-06-29
18948,19159,33,technician,single,tertiary,False,34,False,False,cellular,28,Aug,13,30,-1,0,unknown,False,2008-08-28
18949,19160,44,entrepreneur,married,tertiary,False,121,False,False,cellular,10,Aug,412,1,-1,0,unknown,True,2008-08-10
18950,19161,27,student,single,tertiary,False,24,True,False,cellular,2,Feb,344,2,-1,0,unknown,False,2008-02-02
